2017-06-12 12:00:00,17.9
2017-06-12 13:00:00,24.9
2017-06-12 14:00:00,18.2
2017-06-12 15:00:00,27.1
2017-06-12 16:00:00,25.1
2017-06-12 17:00:00,25.7
2017-06-12 18:00:00,27.5
2017-06-12 19:00:00,28.1
2017-06-12 20:00:00,26.7
2017-06-12 21:00:00,24.7
2017-06-12 22:00:00,22.2
2017-06-12 23:00:00,21.5
2017-06-13 00:00:00,21.4
2017-06-13 01:00:00,21.2
2017-06-13 02:00:00,20.7
2017-06-13 03:00:00,19.6
2017-06-13 04:00:00,18.9
2017-06-13 05:00:00,18.0
2017-06-13 06:00:00,17.4
2017-06-13 07:00:00,17.0
2017-06-13 08:00:00,17.1
2017-06-13 09:00:00,17.2
2017-06-13 10:00:00,17.7
2017-06-13 11:00:00,20.5
2017-06-13 12:00:00,18.8
2017-06-13 13:00:00,18.9
2017-06-13 14:00:00,19.4
2017-06-13 15:00:00,19.8
2017-06-13 16:00:00,20.9
2017-06-13 17:00:00,21.0
2017-06-13 18:00:00,20.9
2017-06-13 19:00:00,20.6
2017-06-13 20:00:00,20.0
2017-06-13 21:00:00,18.9
2017-06-13 22:00:00,17.7
2017-06-13 23:00:00,17.3
2017-06-14 00:00:00,16.9
2017-06-14 01:00:00,16.3
2017-06-14 02:00:00,15.8
2017-06-14 03:00:00,15.7
2017-06-14 04:00:00,15.3
2017-06-14 05:00:00,15.1
2017-06-14 06:00:00,14.9
2017-06-14 07:00:00,14.7
2017-06-14 08:00:00,14.5
2017-06-14 09:00:00,14.7
2017-06-14 10:00:00,14.9
2017-06-14 11:00:00,15.5
2017-06-14 12:00:00,15.8
2017-06-14 13:00:00,16.7
2017-06-14 14:00:00,18.1
2017-06-14 15:00:00,18.9
2017-06-14 16:00:00,19.2
2017-06-14 17:00:00,19.5
2017-06-14 18:00:00,20.1
2017-06-14 19:00:00,20.1
2017-06-14 20:00:00,20.0
2017-06-14 21:00:00,19.6
2017-06-14 22:00:00,17.4
2017-06-14 23:00:00,15.1
2017-06-15 00:00:00,13.0
2017-06-15 01:00:00,12.5
2017-06-15 02:00:00,12.2
2017-06-15 03:00:00,11.6
2017-06-15 04:00:00,11.2
2017-06-15 05:00:00,10.9
2017-06-15 06:00:00,10.5
2017-06-15 07:00:00,10.5
2017-06-15 08:00:00,12.5
2017-06-15 09:00:00,15.7
2017-06-15 10:00:00,19.2
2017-06-15 11:00:00,18.8
2017-06-15 12:00:00,20.7
2017-06-15 13:00:00,21.6
2017-06-15 14:00:00,23.5
2017-06-15 15:00:00,24.4
2017-06-15 16:00:00,24.1
2017-06-15 17:00:00,24.0
2017-06-15 18:00:00,24.9
2017-06-15 19:00:00,24.8
2017-06-15 20:00:00,25.6
2017-06-15 21:00:00,25.0
2017-06-15 22:00:00,20.2
2017-06-15 23:00:00,17.0
2017-06-16 00:00:00,16.1
2017-06-16 01:00:00,15.2
2017-06-16 02:00:00,14.1
2017-06-16 03:00:00,13.4
2017-06-16 04:00:00,13.6
2017-06-16 05:00:00,13.6
2017-06-16 06:00:00,13.1
2017-06-16 07:00:00,13.9
2017-06-16 08:00:00,16.5
2017-06-16 09:00:00,18.5
2017-06-16 10:00:00,18.8
2017-06-16 11:00:00,16.6
2017-06-16 12:00:00,19.0
2017-06-16 13:00:00,21.3
2017-06-16 14:00:00,23.2
2017-06-16 15:00:00,23.6
2017-06-16 16:00:00,22.2
2017-06-16 17:00:00,18.1
2017-06-16 18:00:00,17.5
2017-06-16 19:00:00,17.9
2017-06-16 20:00:00,18.3
2017-06-16 21:00:00,16.8
2017-06-16 22:00:00,16.0
2017-06-16 23:00:00,15.5
2017-06-17 00:00:00,15.5
2017-06-17 01:00:00,15.2
2017-06-17 02:00:00,14.8
2017-06-17 03:00:00,14.3
2017-06-17 04:00:00,13.6
2017-06-17 05:00:00,12.9
2017-06-17 06:00:00,12.5
2017-06-17 07:00:00,12.2
2017-06-17 08:00:00,12.1
2017-06-17 09:00:00,12.1
2017-06-17 10:00:00,12.6
2017-06-17 11:00:00,12.8
2017-06-17 12:00:00,13.7
2017-06-17 13:00:00,13.1
2017-06-17 14:00:00,13.3
2017-06-17 15:00:00,12.7
2017-06-17 16:00:00,12.0
2017-06-17 17:00:00,12.0
2017-06-17 18:00:00,12.0
2017-06-17 19:00:00,12.0
2017-06-17 20:00:00,12.1
2017-06-17 21:00:00,12.1
2017-06-17 22:00:00,12.0
2017-06-17 23:00:00,12.0
2017-06-18 00:00:00,12.2
2017-06-18 01:00:00,12.4
2017-06-18 02:00:00,12.6
2017-06-18 03:00:00,13.0
2017-06-18 04:00:00,13.5
2017-06-18 05:00:00,13.8
2017-06-18 06:00:00,14.1
2017-06-18 07:00:00,14.1
2017-06-18 08:00:00,14.2
2017-06-18 09:00:00,14.5
2017-06-18 10:00:00,14.6
2017-06-18 11:00:00,14.5
2017-06-18 12:00:00,15.7
2017-06-18 13:00:00,17.4
2017-06-18 14:00:00,19.1
2017-06-18 15:00:00,20.6
2017-06-18 16:00:00,20.7
2017-06-18 17:00:00,21.8
2017-06-18 18:00:00,22.1
2017-06-18 19:00:00,22.5
2017-06-18 20:00:00,23.1
2017-06-18 21:00:00,23.0
2017-06-18 22:00:00,20.9
2017-06-18 23:00:00,17.2
2017-06-19 00:00:00,15.9
2017-06-19 01:00:00,15.8
2017-06-19 02:00:00,15.4
2017-06-19 03:00:00,14.7
2017-06-19 04:00:00,14.0
2017-06-19 05:00:00,13.3
2017-06-19 06:00:00,12.9
2017-06-19 07:00:00,13.0
2017-06-19 08:00:00,13.8
2017-06-19 09:00:00,15.9
2017-06-19 10:00:00,19.6
2017-06-19 11:00:00,22.6
2017-06-19 12:00:00,22.6
2017-06-19 13:00:00,23.7
2017-06-19 14:00:00,24.6
2017-06-19 15:00:00,25.7
2017-06-19 16:00:00,25.9
2017-06-19 17:00:00,27.1
2017-06-19 18:00:00,27.9
2017-06-19 19:00:00,27.9
2017-06-19 20:00:00,28.1
2017-06-19 21:00:00,26.7
2017-06-19 22:00:00,23.7
2017-06-19 23:00:00,20.8
2017-06-20 00:00:00,19.9
2017-06-20 01:00:00,19.2
2017-06-20 02:00:00,18.3
2017-06-20 03:00:00,17.3
2017-06-20 04:00:00,16.4
2017-06-20 05:00:00,15.7
2017-06-20 06:00:00,15.4
2017-06-20 07:00:00,15.7
2017-06-20 08:00:00,17.2
2017-06-20 09:00:00,19.8
2017-06-20 10:00:00,22.7
2017-06-20 11:00:00,25.5
2017-06-20 12:00:00,27.1
2017-06-20 13:00:00,28.2
2017-06-20 14:00:00,29.1
2017-06-20 15:00:00,29.6
2017-06-20 16:00:00,30.4
2017-06-20 17:00:00,30.8
