  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
125660 99999 201603082330 060   2 ***  20 *** * * *  2.2 10 ** ** ** ** ** ** ** *   39   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090000 040   2 ***  20 OVC * * *  1.9 10 ** ** ** ** ** ** ** 8   40   39 1016.6 *****  986.9 *** *** *****  0.00 ***** ***** ** 
125660 99999 201603090030 360   1 ***  20 *** * * *  1.2 10 ** ** ** ** ** ** ** *   41   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090100 *** *** ***  17 OVC * * *  1.1 10 ** ** ** ** ** ** ** 2   40   39 1016.8 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201603090130 990   1 ***  20 *** * * *  1.2 10 ** ** ** ** ** ** ** *   41   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090200 260   2 ***  20 OVC * * *  1.0 10 ** ** ** ** ** ** ** 2   40   39 1016.8 *****  987.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201603090230 990   1 ***  20 *** * * *  1.0 10 ** ** ** ** ** ** ** *   39   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090300 210   2 ***  17 OVC * * *  1.2 10 ** ** ** ** ** ** ** 2   40   39 1016.9 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201603090330 220   5 ***  17 *** * * *  0.6 10 ** ** ** ** ** ** ** *   39   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090400 210   4 ***   2 OVC * * *  0.6 10 ** ** ** ** ** ** ** 2   38   37 1016.8 *****  986.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201603090430 220   6 ***   3 *** * * *  0.4 11 ** ** ** ** ** ** ** *   37   37 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090500 220   7 ***   1 OVC * * *  0.5 46 ** ** ** ** ** ** ** 4   37   37 1017.3 *****  987.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201603090530 220   7 ***   2 OBS * * *  0.4 11 ** ** ** ** ** ** ** *   37   36 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090600 240   8 ***   2 OBS * * *  0.4 11 ** ** ** ** ** ** ** 4   37   36 1017.5 30.00 ******  44  37 ***** *****  0.00T 0.00T** 
125660 99999 201603090630 250   6 ***   2 *** * * *  0.8 10 ** ** ** ** ** ** ** *   37   37 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090700 250   2 ***   2 OVC * * *  1.6 28 ** ** ** ** ** ** ** 2   37   37 1017.5 *****  987.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201603090730 230   3 ***   2 *** * * *  1.9 10 ** ** ** ** ** ** ** *   37   37 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090800 990   1 ***   2 OVC * * *  1.9 10 ** ** ** ** ** ** ** 2   38   38 1017.3 *****  987.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201603090830 990   2 ***   3 *** * * *  1.9 10 ** ** ** ** ** ** ** *   39   37 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603090900 *** *** ***   4 OVC * * *  2.5 10 ** ** ** ** ** ** ** 2   40   39 1017.1 *****  987.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201603090930 990   1 ***   5 *** * * *  2.8 10 ** ** ** ** ** ** ** *   41   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091000 210   7 ***   6 *** * * *  2.8 10 ** ** ** ** ** ** ** 2   41   37 1016.8 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091030 990   2 ***  11 *** * * *  3.1 10 ** ** ** ** ** ** ** *   43   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091100 050   9 ***  10 BKN * * *  3.1 10 ** ** ** ** ** ** ** 2   43   37 1016.2 *****  986.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201603091130 990   8 ***  11 *** * * *  4.4 ** ** ** ** ** ** ** ** *   43   37 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091200 060  11 ***  13 BKN * * *  6.2 01 ** ** ** ** ** ** ** 4   44   37 1015.5 *****  986.0 *** *** *****  0.00 ***** ***** ** 
125660 99999 201603091230 990  10 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   37 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091300 060   9 ***  17 *** * * *  9.4 ** ** ** ** ** ** ** ** *   45   37 1015.0 *****  985.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201603091330 080  10 ***  20 *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   37 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091400 050  11 ***  40 *** * * *  9.4 ** ** ** ** ** ** ** ** *   46   37 1014.6 *****  985.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201603091430 050  13 ***  20 *** * * *  6.2 ** ** ** ** ** ** ** ** *   46   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091500 060  13 ***  23 *** * * *  9.4 ** ** ** ** ** ** ** ** *   45   37 1014.5 *****  985.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201603091530 060  10 ***  20 *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091600 050  11 ***  20 *** * * *  9.4 ** ** ** ** ** ** ** ** *   45   37 1014.4 *****  985.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201603091630 070  15 ***  26 *** * * *  6.2 ** ** ** ** ** ** ** ** *   45   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091700 070  16 ***  45 *** * * *  9.4 ** ** ** ** ** ** ** ** *   43   37 1014.7 *****  985.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201603091730 080  11 ***  64 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   36 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091800 050   9 ***  23 BKN * * *  9.4 ** ** ** ** ** ** ** ** *   40   36 1014.8 *****  985.1  46  37 ***** ***** *****  0.00 ** 
125660 99999 201603091830 070  11 ***  23 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603091900 060  13 ***  23 *** * * *  9.4 ** ** ** ** ** ** ** ** *   41   36 1014.8 *****  985.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201603091930 080  10 ***  26 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603092000 060  13 ***  26 *** * * *  9.4 ** ** ** ** ** ** ** ** *   41   37 1014.8 *****  985.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201603092030 070  11 ***  30 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603092100 060  11 ***  30 *** * * *  9.4 ** ** ** ** ** ** ** ** *   41   37 1014.6 *****  985.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201603092130 070  10 ***  26 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   36 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603092200 060  11 ***  26 *** * * *  9.4 ** ** ** ** ** ** ** ** *   41   36 1014.3 *****  984.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201603092230 070  10 ***  26 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   36 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603092300 060   9 ***  26 *** * * *  9.4 ** ** ** ** ** ** ** ** *   40   36 1014.4 *****  984.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201603092330 060   9 ***  26 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   36 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100000 070   8 ***  12 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   37 1014.8 29.91 ****** *** *** *****  0.00 ***** ***** ** 
125660 99999 201603100030 060   8 ***  12 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100100 050   9 ***  10 OVC * * *  6.2 ** ** ** ** ** ** ** ** *   40   37 1014.6 *****  984.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201603100130 060   8 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100200 060   9 ***  16 OVC * * *  6.2 ** ** ** ** ** ** ** ** *   40   37 1014.6 *****  984.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201603100230 070   8 ***  16 *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   37 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100300 050  11 ***  10 OVC * * *  6.2 ** ** ** ** ** ** ** ** *   40   37 1014.8 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100330 060   8 ***   9 *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   36 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100400 050   9 ***   9 OVC * * *  6.2 ** ** ** ** ** ** ** ** *   40   36 1015.0 *****  985.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201603100430 060   8 ***   9 *** * * *  6.2 ** ** ** ** ** ** ** ** *   39   36 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100500 050   9 ***   7 OVC * * *  6.2 ** ** ** ** ** ** ** ** *   40   37 1015.6 *****  985.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201603100530 060   8 ***   7 *** * * *  2.5 51 10 ** ** ** ** ** ** *   39   37 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100600 060   9 ***   6 *** * * *  1.9 51 ** ** ** ** ** ** ** 2   39   37 1016.0 29.94 ******  42  39 ***** *****  0.00T 0.00T** 
125660 99999 201603100630 060   9 ***   3 *** * * *  1.6 51 10 ** ** ** ** ** ** *   39   39 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100700 050   9 ***   3 OVC * * *  1.1 51 ** ** ** ** ** ** ** 5   40   39 1016.4 *****  986.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201603100730 070   8 ***   3 *** * * *  1.1 51 10 ** ** ** ** ** ** *   39   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100800 050   9 ***   3 OVC * * *  1.2 51 ** ** ** ** ** ** ** 5   40   39 1016.7 *****  987.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201603100830 060   9 ***   3 *** * * *  1.9 51 10 ** ** ** ** ** ** *   41   39 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100900 050  11 ***   3 OVC * * *  1.9 51 ** ** ** ** ** ** ** 5   40   39 1017.0 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603100930 060   9 ***   3 *** * * *  1.9 51 10 ** ** ** ** ** ** *   41   39 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101000 050   9 ***   2 OVC * * *  1.6 51 10 ** ** ** ** ** ** 5   40   39 1017.4 *****  987.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201603101030 060   8 ***   3 *** * * *  1.6 51 10 ** ** ** ** ** ** *   41   39 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101100 040   9 ***   3 OVC * * *  3.1 51 10 ** ** ** ** ** ** 5   41   39 1017.4 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101130 040   8 ***   5 *** * * *  2.8 51 10 ** ** ** ** ** ** *   41   39 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101200 040   8 ***   5 *** * * *  2.2 51 10 ** ** ** ** ** ** 5   41   39 1017.6 30.00 ****** *** *** *****  0.00 ***** ***** ** 
125660 99999 201603101230 030   9 ***   4 *** * * *  2.2 61 10 ** ** ** ** ** ** *   41   39 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101300 020   9 ***   6 OVC * * *  3.8 61 ** ** ** ** ** ** ** 6   41   40 1017.7 *****  988.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201603101330 990   7 ***   6 *** * * *  3.1 61 10 ** ** ** ** ** ** *   41   39 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101400 020   7 ***   8 OVC * * *  4.4 21 ** ** ** ** ** ** ** 6   42   40 1017.8 *****  988.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201603101430 050   7 ***   6 *** * * *  4.4 ** ** ** ** ** ** ** ** *   43   41 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101500 040   9 ***   5 OVC * * *  2.5 51 ** ** ** ** ** ** ** 6   42   40 1017.9 *****  988.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201603101530 060   8 ***   5 *** * * *  2.5 51 10 ** ** ** ** ** ** *   41   39 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101600 040   9 ***   6 OVC * * *  3.1 51 ** ** ** ** ** ** ** 5   41   39 1018.2 *****  988.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201603101630 050  10 ***   6 *** * * *  3.1 51 10 ** ** ** ** ** ** *   41   39 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101700 060  11 ***   5 *** * * *  3.1 51 10 ** ** ** ** ** ** 5   41   39 1018.8 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101730 050  10 ***   4 *** * * *  1.2 51 10 ** ** ** ** ** ** *   39   39 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101800 030   9 ***   4 OVC * * *  1.2 51 ** ** ** ** ** ** ** 6   40   39 1019.2 *****  989.4  42  39 ***** ***** *****  0.02 ** 
125660 99999 201603101830 040   8 ***   4 *** * * *  1.6 51 10 ** ** ** ** ** ** *   39   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101900 040   8 ***   4 *** * * *  1.9 51 10 ** ** ** ** ** ** 5   39   39 1019.5 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603101930 040   7 ***   4 *** * * *  1.2 51 10 ** ** ** ** ** ** *   39   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603102000 020   9 ***   3 OVC * * *  1.2 51 ** ** ** ** ** ** ** 5   40   39 1019.9 *****  990.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201603102030 040   6 ***   4 *** * * *  1.6 10 ** ** ** ** ** ** ** *   39   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603102100 030   4 ***   4 OVC * * *  1.6 51 ** ** ** ** ** ** ** 5   40   39 1020.1 *****  990.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201603102130 020   6 ***   4 *** * * *  1.2 51 10 ** ** ** ** ** ** *   39   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603102200 020   4 ***   5 OVC * * *  1.9 51 ** ** ** ** ** ** ** 5   40   39 1019.8 *****  989.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201603102230 990   2 ***   7 *** * * *  3.8 51 ** ** ** ** ** ** ** *   39   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603102300 030   4 ***   5 OVC * * *  1.6 51 ** ** ** ** ** ** ** 5   40   39 1019.9 *****  990.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201603102330 990   2 ***   4 *** * * *  1.6 51 10 ** ** ** ** ** ** *   39   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110000 360   0 ***   5 OVC * * *  1.9 51 ** ** ** ** ** ** ** 5   40   39 1020.2 *****  990.3 *** *** *****  0.02 ***** ***** ** 
125660 99999 201603110030 280   3 ***   5 *** * * *  1.9 51 10 ** ** ** ** ** ** *   39   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110100 020   2 ***   5 OVC * * *  5.0 51 ** ** ** ** ** ** ** 5   40   39 1020.2 *****  990.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201603110130 990   2 ***   5 *** * * *  5.0 ** ** ** ** ** ** ** ** *   41   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110200 360   2 ***   5 OVC * * *  5.0 20 ** ** ** ** ** ** ** 2   40   39 1020.1 *****  990.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201603110230 360   2 ***   5 *** * * *  4.4 ** ** ** ** ** ** ** ** *   41   39 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110300 310   2 ***   5 OVC * * *  4.4 10 ** ** ** ** ** ** ** 5   40   39 1020.2 *****  990.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201603110330 360   2 ***   3 *** * * *  4.4 ** ** ** ** ** ** ** ** *   41   39 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110400 *** *** ***   3 OVC * * *  4.4 10 ** ** ** ** ** ** ** 2   40   39 1020.4 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110430 990   2 ***   3 *** * * *  4.4 ** ** ** ** ** ** ** ** *   41   39 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110500 020   3 ***   3 *** * * *  1.8 51 10 ** ** ** ** ** ** 2   41   39 1020.6 *****  990.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201603110530 990   1 ***   3 *** * * *  1.9 51 10 ** ** ** ** ** ** *   41   39 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110600 990   1 ***   3 OVC * * *  1.4 51 10 ** ** ** ** ** ** 5   41   39 1021.1 30.09 ****** ***  40 ***** *****  0.03  0.02 ** 
125660 99999 201603110630 990   2 ***   3 *** * * *  1.8 51 10 ** ** ** ** ** ** *   41   39 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110700 990   3 ***   3 OVC * * *  1.9 51 ** ** ** ** ** ** ** 5   41   40 1021.5 *****  991.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201603110730 990   5 ***   3 *** * * *  2.5 51 10 ** ** ** ** ** ** *   41   41 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110800 020   7 ***   3 OVC * * *  2.5 51 ** ** ** ** ** ** ** 5   41   40 1021.7 *****  991.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201603110830 990   3 ***   3 *** * * *  3.1 51 10 ** ** ** ** ** ** *   41   41 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603110900 010   4 ***   3 OVC * * *  3.8 20 ** ** ** ** ** ** ** 5   42   41 1021.9 *****  992.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201603110930 990   5 ***   3 *** * * *  3.8 ** ** ** ** ** ** ** ** *   43   41 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111000 010   7 ***   5 *** * * *  5.0 10 ** ** ** ** ** ** ** 2   43   41 1022.0 *****  992.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201603111030 020   9 ***   4 *** * * *  6.2 ** ** ** ** ** ** ** ** *   43   41 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111100 020  10 ***   4 *** * * *  3.8 10 ** ** ** ** ** ** ** 2   43   41 1022.3 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111130 030  11 ***   7 *** * * *  5.6 ** ** ** ** ** ** ** ** *   43   41 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111200 990   7 ***   5 OVC * * *  5.6 10 ** ** ** ** ** ** ** 5   43   41 1022.1 *****  992.4 *** *** *****  0.00 ***** ***** ** 
125660 99999 201603111230 990   6 ***   5 *** * * *  5.0 ** ** ** ** ** ** ** ** *   43   41 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111300 020   4 ***   6 OVC * * *  5.0 10 ** ** ** ** ** ** ** 2   44   41 1022.4 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111330 990   5 ***   6 *** * * *  4.4 ** ** ** ** ** ** ** ** *   45   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111400 020   7 ***   9 *** * * *  5.0 10 ** ** ** ** ** ** ** 2   45   43 1022.3 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111430 360   9 ***   9 *** * * *  5.0 ** ** ** ** ** ** ** ** *   45   41 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111500 340   9 ***   8 OVC * * *  5.0 10 ** ** ** ** ** ** ** 2   44   41 1022.4 *****  992.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201603111530 360   8 ***   8 *** * * *  5.0 ** ** ** ** ** ** ** ** *   45   41 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111600 350   9 ***   8 OVC * * *  5.0 10 ** ** ** ** ** ** ** 2   44   41 1022.6 *****  992.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201603111630 360  10 ***   7 *** * * *  5.0 ** ** ** ** ** ** ** ** *   45   41 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111700 340   9 ***   7 OVC * * *  5.0 10 ** ** ** ** ** ** ** 2   44   42 1022.9 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111730 360   9 ***   7 *** * * *  5.0 ** ** ** ** ** ** ** ** *   45   41 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111800 330   9 ***   6 OVC * * *  4.4 10 ** ** ** ** ** ** ** 2   44   41 1023.2 *****  993.5  45  40 ***** ***** *****  0.00 ** 
125660 99999 201603111830 340  10 ***  43 *** * * *  4.4 ** ** ** ** ** ** ** ** *   45   41 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111900 360  11 ***  43 OVC * * *  4.4 10 ** ** ** ** ** ** ** 2   45   41 1023.7 30.18 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603111930 360  11 ***  46 *** * * *  5.0 ** ** ** ** ** ** ** ** *   43   41 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603112000 350  11 ***  44 OVC * * *  5.0 10 ** ** ** ** ** ** ** 2   43   41 1024.1 *****  994.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201603112030 010   9 ***   8 *** * * *  5.6 ** ** ** ** ** ** ** ** *   43   41 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603112100 010   9 ***  38 OVC * * *  5.0 10 ** ** ** ** ** ** ** 2   42   40 1024.3 *****  994.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201603112130 020   9 ***  25 *** * * *  5.6 ** ** ** ** ** ** ** ** *   43   41 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603112200 020   4 ***   8 OVC * * *  6.2 ** ** ** ** ** ** ** ** *   42   39 1024.5 *****  994.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201603112230 990   3 ***   7 *** * * *  4.4 61 ** ** ** ** ** ** ** *   43   39 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603112300 350   4 ***   8 OVC * * *  6.2 61 ** ** ** ** ** ** ** 6   42   40 1024.6 *****  994.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201603112330 990   3 ***  20 *** * * *  6.2 61 ** ** ** ** ** ** ** *   41   39 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120000 350   9 ***   5 OVC * * *  6.2 61 ** ** ** ** ** ** ** 2   41   39 1024.5 *****  994.6 *** *** *****  0.00 ***** ***** ** 
125660 99999 201603120030 010   9 ***  20 *** * * *  6.2 61 ** ** ** ** ** ** ** *   41   39 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120100 020   4 ***  10 OVC * * *  6.2 21 ** ** ** ** ** ** ** 6   41   39 1024.5 *****  994.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201603120130 990   6 ***   8 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   39 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120200 360   7 ***   8 *** * * *  9.4 ** ** ** ** ** ** ** ** *   41   39 1024.4 *****  994.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201603120230 010  10 ***   7 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   39 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120300 020   9 ***   7 OVC * * * 12.5 ** ** ** ** ** ** ** ** *   41   39 1024.4 *****  994.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201603120330 030   9 ***   7 *** * * *  3.8 80 ** ** ** ** ** ** ** *   41   39 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120400 360   7 ***   7 *** * * * 18.8 25 ** ** ** ** ** ** ** 8   41   39 1024.6 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120430 010   8 ***   7 *** * * *  5.0 51 ** ** ** ** ** ** ** *   41   39 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120500 360   7 ***   6 OVC * * *  3.8 51 ** ** ** ** ** ** ** 5   40   39 1025.0 *****  995.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201603120530 990   7 ***   8 *** * * *  5.0 61 ** ** ** ** ** ** ** *   41   39 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120600 360   7 ***  10 *** * * * 12.5 20 ** ** ** ** ** ** ** 8   41   39 1025.4 *****  995.4  44  41 ***** *****  0.05  0.04 ** 
125660 99999 201603120630 010   9 ***   6 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   39 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120700 010   8 ***   7 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   39 1025.9 30.24 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120730 010   9 ***   3 *** * * *  6.2 ** ** ** ** ** ** ** ** *   41   39 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120800 010   7 ***   3 OVC * * *  6.2 ** ** ** ** ** ** ** ** *   41   39 1026.1 *****  996.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201603120830 010   9 ***   5 *** * * *  5.0 ** ** ** ** ** ** ** ** *   41   39 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201603120900 010   9 ***   4 OVC * * *  3.8 10 ** ** ** ** ** ** ** 2   41   40 1026.3 *****  996.3 *** *** ***** ***** ***** ***** ** 
