2016-12-01 02:00:00,0.0
2016-12-01 03:00:00,0.0
2016-12-01 04:00:00,0.0
2016-12-01 05:00:00,0.1
2016-12-01 06:00:00,0.2
2016-12-01 07:00:00,0.5
2016-12-01 08:00:00,0.6
2016-12-01 09:00:00,0.8
2016-12-01 10:00:00,0.7
2016-12-01 11:00:00,1.0
2016-12-01 12:00:00,1.0
2016-12-01 13:00:00,1.0
2016-12-01 14:00:00,1.0
2016-12-01 15:00:00,0.7
2016-12-01 16:00:00,0.7
2016-12-01 17:00:00,0.7
2016-12-01 18:00:00,1.0
2016-12-01 19:00:00,1.1
2016-12-01 20:00:00,1.2
2016-12-01 21:00:00,1.9
2016-12-01 22:00:00,1.7
2016-12-01 23:00:00,2.2
2016-12-02 00:00:00,2.5
2016-12-02 01:00:00,2.7
2016-12-02 02:00:00,3.1
2016-12-02 03:00:00,3.3
2016-12-02 04:00:00,3.0
2016-12-02 05:00:00,2.7
2016-12-02 06:00:00,3.0
2016-12-02 07:00:00,2.6
2016-12-02 08:00:00,2.2
2016-12-02 09:00:00,2.1
2016-12-02 10:00:00,2.0
2016-12-02 11:00:00,2.0
2016-12-02 12:00:00,2.0
2016-12-02 13:00:00,1.7
2016-12-02 14:00:00,1.7
2016-12-02 15:00:00,1.3
2016-12-02 16:00:00,1.5
2016-12-02 17:00:00,0.7
2016-12-02 18:00:00,1.0
2016-12-02 19:00:00,1.0
2016-12-02 20:00:00,1.0
2016-12-02 21:00:00,0.9
2016-12-02 22:00:00,1.1
2016-12-02 23:00:00,1.0
2016-12-03 00:00:00,0.7
2016-12-03 01:00:00,0.7
2016-12-03 02:00:00,0.7
2016-12-03 03:00:00,1.1
2016-12-03 04:00:00,0.5
2016-12-03 05:00:00,1.0
2016-12-03 06:00:00,0.5
2016-12-03 07:00:00,0.6
2016-12-03 08:00:00,1.0
2016-12-03 09:00:00,0.9
2016-12-03 10:00:00,1.2
2016-12-03 11:00:00,1.2
2016-12-03 12:00:00,1.2
2016-12-03 13:00:00,1.6
2016-12-03 14:00:00,1.0
2016-12-03 15:00:00,0.3
2016-12-03 16:00:00,0.1
2016-12-03 17:00:00,0.0
2016-12-03 18:00:00,0.0
2016-12-04 10:00:00,0.0
2016-12-04 11:00:00,0.2
2016-12-04 12:00:00,0.5
2016-12-04 13:00:00,0.7
2016-12-04 14:00:00,0.0
2016-12-05 10:00:00,0.0
2016-12-05 11:00:00,0.6
2016-12-05 12:00:00,1.7
2016-12-05 13:00:00,2.1
2016-12-05 14:00:00,1.5
2016-12-05 15:00:00,0.0
2016-12-06 13:00:00,0.0
2016-12-06 14:00:00,0.0
2016-12-06 15:00:00,0.0
2016-12-06 16:00:00,0.0
2016-12-06 17:00:00,0.0
2016-12-06 18:00:00,0.0
2016-12-06 19:00:00,0.7
2016-12-06 20:00:00,0.0
2016-12-06 22:00:00,0.0
2016-12-06 23:00:00,0.0
2016-12-07 00:00:00,0.0
2016-12-07 01:00:00,0.0
2016-12-07 02:00:00,0.0
2016-12-07 03:00:00,0.0
2016-12-07 08:00:00,0.0
2016-12-07 09:00:00,0.3
2016-12-07 10:00:00,0.6
2016-12-07 11:00:00,1.2
2016-12-07 12:00:00,1.7
2016-12-07 13:00:00,2.0
2016-12-07 14:00:00,1.5
2016-12-07 15:00:00,0.0
2016-12-08 00:00:00,0.0
2016-12-08 01:00:00,0.5
2016-12-08 02:00:00,0.6
2016-12-08 03:00:00,0.8
2016-12-08 04:00:00,1.0
2016-12-08 05:00:00,1.7
2016-12-08 06:00:00,1.7
2016-12-08 07:00:00,1.2
2016-12-08 08:00:00,2.7
2016-12-08 09:00:00,3.6
2016-12-08 10:00:00,4.7
2016-12-08 11:00:00,6.0
2016-12-08 12:00:00,7.0
2016-12-08 13:00:00,6.1
2016-12-08 14:00:00,6.0
2016-12-08 15:00:00,5.2
2016-12-08 16:00:00,4.7
2016-12-08 17:00:00,5.0
2016-12-08 18:00:00,5.7
2016-12-08 19:00:00,5.5
2016-12-08 20:00:00,5.5
2016-12-08 21:00:00,6.6
2016-12-08 22:00:00,6.7
2016-12-08 23:00:00,7.0
2016-12-09 00:00:00,7.0
2016-12-09 01:00:00,6.6
2016-12-09 02:00:00,6.1
2016-12-09 03:00:00,5.6
2016-12-09 04:00:00,4.0
2016-12-09 05:00:00,3.7
2016-12-09 06:00:00,3.2
2016-12-09 07:00:00,3.5
2016-12-09 08:00:00,5.5
2016-12-09 09:00:00,6.5
2016-12-09 10:00:00,6.5
2016-12-09 11:00:00,6.7
2016-12-09 12:00:00,6.6
2016-12-09 13:00:00,6.6
2016-12-09 14:00:00,6.5
2016-12-09 15:00:00,6.4
2016-12-09 16:00:00,5.2
2016-12-09 17:00:00,5.1
2016-12-09 18:00:00,5.5
2016-12-09 19:00:00,5.5
2016-12-09 20:00:00,5.2
2016-12-09 21:00:00,5.3
2016-12-09 22:00:00,5.5
2016-12-09 23:00:00,5.5
2016-12-10 00:00:00,5.5
2016-12-10 01:00:00,5.5
2016-12-10 02:00:00,5.5
2016-12-10 03:00:00,5.6
2016-12-10 04:00:00,6.0
2016-12-10 05:00:00,5.7
2016-12-10 06:00:00,6.1
2016-12-10 07:00:00,6.7
2016-12-10 08:00:00,8.0
2016-12-10 09:00:00,8.8
2016-12-10 10:00:00,9.5
2016-12-10 11:00:00,9.6
2016-12-10 12:00:00,10.0
2016-12-10 13:00:00,10.7
2016-12-10 14:00:00,10.1
2016-12-10 15:00:00,9.6
2016-12-10 16:00:00,8.7
2016-12-10 17:00:00,8.7
2016-12-10 18:00:00,9.0
2016-12-10 19:00:00,9.0
2016-12-10 20:00:00,9.1
2016-12-10 21:00:00,9.2
2016-12-10 22:00:00,9.0
2016-12-10 23:00:00,8.7
2016-12-11 00:00:00,8.5
2016-12-11 01:00:00,8.5
2016-12-11 02:00:00,8.2
2016-12-11 03:00:00,8.1
2016-12-11 04:00:00,7.2
2016-12-11 05:00:00,7.0
2016-12-11 06:00:00,6.7
2016-12-11 07:00:00,6.7
2016-12-11 08:00:00,6.7
2016-12-11 09:00:00,6.9
2016-12-11 10:00:00,8.5
2016-12-11 11:00:00,9.2
2016-12-11 12:00:00,8.0
2016-12-11 13:00:00,6.9
2016-12-11 14:00:00,7.2
2016-12-11 15:00:00,6.7
2016-12-11 16:00:00,7.0
2016-12-11 17:00:00,6.6
2016-12-11 18:00:00,5.6
2016-12-11 19:00:00,5.5
2016-12-11 20:00:00,5.5
2016-12-11 21:00:00,5.4
2016-12-11 22:00:00,5.2
2016-12-11 23:00:00,5.0
2016-12-12 00:00:00,5.1
2016-12-12 01:00:00,4.7
2016-12-12 02:00:00,4.5
2016-12-12 03:00:00,4.6
2016-12-12 04:00:00,4.5
2016-12-12 05:00:00,4.5
2016-12-12 06:00:00,4.0
2016-12-12 07:00:00,4.0
2016-12-12 08:00:00,4.1
2016-12-12 09:00:00,4.5
2016-12-12 10:00:00,5.0
2016-12-12 11:00:00,4.1
2016-12-12 12:00:00,2.2
2016-12-12 13:00:00,0.2
2016-12-14 10:00:00,0.0
2016-12-14 11:00:00,0.1
2016-12-14 12:00:00,0.1
2016-12-14 13:00:00,0.2
2016-12-14 14:00:00,0.1
2016-12-14 15:00:00,0.0
2016-12-14 16:00:00,0.2
2016-12-14 17:00:00,0.5
2016-12-14 18:00:00,0.5
2016-12-14 19:00:00,0.2
2016-12-14 20:00:00,0.5
2016-12-14 21:00:00,0.4
2016-12-14 22:00:00,0.7
2016-12-14 23:00:00,0.7
2016-12-15 00:00:00,0.7
2016-12-15 01:00:00,0.7
2016-12-15 02:00:00,1.0
2016-12-15 03:00:00,1.1
2016-12-15 04:00:00,1.0
2016-12-15 05:00:00,1.0
2016-12-15 06:00:00,1.0
2016-12-15 07:00:00,1.0
2016-12-15 08:00:00,1.2
2016-12-15 09:00:00,1.6
2016-12-15 10:00:00,1.7
2016-12-15 11:00:00,1.7
2016-12-15 12:00:00,1.5
2016-12-15 13:00:00,1.5
2016-12-15 14:00:00,1.0
2016-12-15 15:00:00,0.9
2016-12-15 16:00:00,0.7
2016-12-15 17:00:00,0.7
2016-12-15 18:00:00,0.5
2016-12-15 19:00:00,0.5
2016-12-15 20:00:00,0.5
