2017-05-22 09:13:00,2017-05-22 05:13:01,70
2017-05-22 09:14:00,2017-05-22 05:14:37,70
2017-05-22 09:15:00,2017-05-22 05:15:25,70
2017-05-22 09:16:00,2017-05-22 05:16:13,68
2017-05-22 09:17:00,2017-05-22 05:17:01,68
2017-05-22 09:19:00,2017-05-22 05:17:47,68
2017-05-22 09:19:00,2017-05-22 05:19:25,68
2017-05-22 09:20:00,2017-05-22 05:20:13,70
2017-05-22 09:21:00,2017-05-22 05:21:01,69
2017-05-22 09:23:00,2017-05-22 05:21:47,69
2017-05-22 09:23:00,2017-05-22 05:23:25,69
2017-05-22 09:24:00,2017-05-22 05:24:13,69
2017-05-22 09:25:00,2017-05-22 05:25:01,69
2017-05-22 09:26:00,2017-05-22 05:25:47,69
2017-05-22 09:26:00,2017-05-22 05:26:37,69
2017-05-22 09:27:00,2017-05-22 05:27:25,69
2017-05-22 09:31:00,2017-05-22 05:28:47,69
2017-05-22 09:31:00,2017-05-22 05:29:47,69
2017-05-22 09:31:00,2017-05-22 05:31:25,
2017-05-22 09:32:00,2017-05-22 05:32:13,
2017-05-22 09:33:00,2017-05-22 05:33:01,
2017-05-22 09:33:00,2017-05-22 05:33:49,66
2017-05-22 09:34:00,2017-05-22 05:34:37,66
2017-05-22 09:35:00,2017-05-22 05:35:25,66
2017-05-22 09:36:00,2017-05-22 05:36:13,66
2017-05-22 09:37:00,2017-05-22 05:37:01,66
2017-05-22 09:38:00,2017-05-22 05:37:47,66
2017-05-22 09:38:00,2017-05-22 05:38:37,66
2017-05-22 09:39:00,2017-05-22 05:39:25,63
2017-05-22 09:40:00,2017-05-22 05:40:13,63
2017-05-22 09:41:00,2017-05-22 05:41:01,63
2017-05-22 09:42:00,2017-05-22 05:41:47,63
2017-05-22 09:42:00,2017-05-22 05:42:37,63
2017-05-22 09:43:00,2017-05-22 05:43:25,63
2017-05-22 09:45:00,2017-05-22 05:45:01,63
2017-05-22 09:46:00,2017-05-22 05:45:47,63
2017-05-22 09:46:00,2017-05-22 05:46:37,63
2017-05-22 09:47:00,2017-05-22 05:47:25,63
2017-05-22 09:54:00,2017-05-22 05:48:47,63
2017-05-22 09:54:00,2017-05-22 05:49:47,63
2017-05-22 09:54:00,2017-05-22 05:50:47,
2017-05-22 09:54:00,2017-05-22 05:51:47,
2017-05-22 09:54:00,2017-05-22 05:52:47,
2017-05-22 09:54:00,2017-05-22 05:53:47,
2017-05-22 09:54:00,2017-05-22 05:54:37,
2017-05-22 09:55:00,2017-05-22 05:55:25,
2017-05-22 09:58:00,2017-05-22 05:56:47,
2017-05-22 09:58:00,2017-05-22 05:57:47,
2017-05-22 09:58:00,2017-05-22 05:58:37,
2017-05-22 09:59:00,2017-05-22 05:59:25,
2017-05-22 10:00:00,2017-05-22 06:00:13,
2017-05-22 11:02:00,2017-05-22 06:01:47,
2017-05-22 11:02:00,2017-05-22 06:02:47,
2017-05-22 11:02:00,2017-05-22 06:03:47,
2017-05-22 11:02:00,2017-05-22 06:04:47,
2017-05-22 11:02:00,2017-05-22 06:05:47,
2017-05-22 11:02:00,2017-05-22 06:06:47,
2017-05-22 11:02:00,2017-05-22 06:07:47,
2017-05-22 11:02:00,2017-05-22 06:08:47,
2017-05-22 11:02:00,2017-05-22 06:09:47,
2017-05-22 11:02:00,2017-05-22 06:10:47,
2017-05-22 11:02:00,2017-05-22 06:11:47,
2017-05-22 11:02:00,2017-05-22 06:12:47,
2017-05-22 11:02:00,2017-05-22 06:13:47,
2017-05-22 11:02:00,2017-05-22 06:14:47,
2017-05-22 11:02:00,2017-05-22 06:15:47,
2017-05-22 11:02:00,2017-05-22 06:16:47,
2017-05-22 11:02:00,2017-05-22 06:17:47,
2017-05-22 11:02:00,2017-05-22 06:18:47,
2017-05-22 11:02:00,2017-05-22 06:19:47,
2017-05-22 11:02:00,2017-05-22 06:20:47,
2017-05-22 11:02:00,2017-05-22 06:21:47,
2017-05-22 11:02:00,2017-05-22 06:22:47,61
2017-05-22 11:02:00,2017-05-22 06:23:47,61
2017-05-22 11:02:00,2017-05-22 06:24:47,61
2017-05-22 11:02:00,2017-05-22 06:25:47,61
2017-05-22 11:02:00,2017-05-22 06:26:47,61
2017-05-22 11:02:00,2017-05-22 06:27:47,61
2017-05-22 11:02:00,2017-05-22 06:28:47,61
2017-05-22 11:02:00,2017-05-22 06:29:47,61
2017-05-22 11:02:00,2017-05-22 06:30:47,59
2017-05-22 11:02:00,2017-05-22 06:31:47,59
2017-05-22 11:02:00,2017-05-22 06:32:47,59
2017-05-22 11:02:00,2017-05-22 06:33:47,59
2017-05-22 11:02:00,2017-05-22 06:34:47,59
2017-05-22 11:02:00,2017-05-22 06:35:47,59
2017-05-22 11:02:00,2017-05-22 06:36:47,60
2017-05-22 11:02:00,2017-05-22 06:37:47,60
2017-05-22 11:02:00,2017-05-22 06:38:47,60
2017-05-22 11:02:00,2017-05-22 06:39:47,60
2017-05-22 11:02:00,2017-05-22 06:40:47,60
2017-05-22 11:02:00,2017-05-22 06:41:47,60
2017-05-22 11:02:00,2017-05-22 06:42:47,61
2017-05-22 11:02:00,2017-05-22 06:43:47,61
2017-05-22 11:02:00,2017-05-22 06:44:47,61
2017-05-22 11:02:00,2017-05-22 06:45:47,61
2017-05-22 11:02:00,2017-05-22 06:46:47,58
2017-05-22 11:02:00,2017-05-22 06:47:47,58
2017-05-22 11:02:00,2017-05-22 06:48:47,58
2017-05-22 11:02:00,2017-05-22 06:49:47,60
2017-05-22 11:02:00,2017-05-22 06:50:47,60
2017-05-22 11:03:00,2017-05-22 06:51:47,60
2017-05-22 11:03:00,2017-05-22 06:52:47,60
2017-05-22 11:03:00,2017-05-22 06:53:47,60
2017-05-22 11:03:00,2017-05-22 06:54:47,61
2017-05-22 11:03:00,2017-05-22 06:55:47,61
2017-05-22 11:03:00,2017-05-22 06:56:47,61
2017-05-22 11:03:00,2017-05-22 06:57:47,61
2017-05-22 11:03:00,2017-05-22 06:58:47,61
2017-05-22 11:03:00,2017-05-22 06:59:47,60
2017-05-22 11:03:00,2017-05-22 07:00:47,60
2017-05-22 11:03:00,2017-05-22 07:01:47,60
2017-05-22 11:03:00,2017-05-22 07:03:25,60
2017-05-22 11:04:00,2017-05-22 07:04:13,60
2017-05-22 11:06:00,2017-05-22 07:05:47,60
2017-05-22 11:06:00,2017-05-22 07:06:37,58
2017-05-22 11:07:00,2017-05-22 07:07:25,58
2017-05-22 11:08:00,2017-05-22 07:08:13,58
2017-05-22 11:09:00,2017-05-22 07:09:01,59
2017-05-22 11:10:00,2017-05-22 07:09:47,59
2017-05-22 11:10:00,2017-05-22 07:10:37,60
2017-05-22 11:11:00,2017-05-22 07:11:25,60
2017-05-22 11:12:00,2017-05-22 07:12:13,58
2017-05-22 11:13:00,2017-05-22 07:13:01,58
2017-05-22 11:13:00,2017-05-22 07:13:49,59
2017-05-22 11:14:00,2017-05-22 07:14:37,59
2017-05-22 11:15:00,2017-05-22 07:15:25,59
2017-05-22 11:16:00,2017-05-22 07:16:13,59
2017-05-22 11:17:00,2017-05-22 07:17:01,56
2017-05-22 11:18:00,2017-05-22 07:17:47,56
2017-05-22 11:18:00,2017-05-22 07:18:37,56
2017-05-22 11:19:00,2017-05-22 07:19:25,56
2017-05-22 11:20:00,2017-05-22 07:20:13,56
2017-05-22 11:21:00,2017-05-22 07:21:01,57
2017-05-22 11:21:00,2017-05-22 07:21:49,56
2017-05-22 11:22:00,2017-05-22 07:22:37,56
2017-05-22 11:23:00,2017-05-22 07:23:25,56
2017-05-22 11:24:00,2017-05-22 07:24:13,56
2017-05-22 11:25:00,2017-05-22 07:25:01,56
2017-05-22 11:25:00,2017-05-22 07:25:49,56
2017-05-22 11:26:00,2017-05-22 07:26:37,56
2017-05-22 11:27:00,2017-05-22 07:27:25,56
2017-05-22 11:28:00,2017-05-22 07:28:13,56
2017-05-22 11:30:00,2017-05-22 07:29:47,56
2017-05-22 11:30:00,2017-05-22 07:30:37,55
2017-05-22 11:31:00,2017-05-22 07:31:25,55
2017-05-22 11:32:00,2017-05-22 07:32:13,55
2017-05-22 11:34:00,2017-05-22 07:33:47,55
2017-05-22 11:34:00,2017-05-22 07:34:37,55
2017-05-22 11:35:00,2017-05-22 07:35:25,55
2017-05-22 11:36:00,2017-05-22 07:36:13,56
2017-05-22 11:37:00,2017-05-22 07:37:01,56
2017-05-22 11:37:00,2017-05-22 07:37:49,57
2017-05-22 11:38:00,2017-05-22 07:38:37,57
2017-05-22 11:39:00,2017-05-22 07:39:25,57
2017-05-22 11:40:00,2017-05-22 07:40:13,57
2017-05-22 11:41:00,2017-05-22 07:41:01,57
2017-05-22 11:42:00,2017-05-22 07:41:47,57
2017-05-22 11:42:00,2017-05-22 07:42:37,57
2017-05-22 11:43:00,2017-05-22 07:43:25,57
2017-05-22 11:44:00,2017-05-22 07:44:13,57
2017-05-22 11:49:00,2017-05-22 07:45:47,57
2017-05-22 11:49:00,2017-05-22 07:46:47,57
2017-05-22 11:49:00,2017-05-22 07:47:47,57
2017-05-22 11:49:00,2017-05-22 07:48:47,57
2017-05-22 11:49:00,2017-05-22 07:49:49,
2017-05-22 11:50:00,2017-05-22 07:50:37,
2017-05-22 11:51:00,2017-05-22 07:51:25,
2017-05-22 11:52:00,2017-05-22 07:52:13,
2017-05-22 11:54:00,2017-05-22 07:53:47,
2017-05-22 11:54:00,2017-05-22 07:54:37,
2017-05-22 11:55:00,2017-05-22 07:55:25,
2017-05-22 11:57:00,2017-05-22 07:57:01,
2017-05-22 11:58:00,2017-05-22 07:57:47,
2017-05-22 11:58:00,2017-05-22 07:58:37,
2017-05-22 11:59:00,2017-05-22 07:59:25,
2017-05-22 12:00:00,2017-05-22 08:00:13,
2017-05-22 12:02:00,2017-05-22 08:01:47,
2017-05-22 12:02:00,2017-05-22 08:02:37,
2017-05-22 12:03:00,2017-05-22 08:03:25,
2017-05-22 12:04:00,2017-05-22 08:04:13,
2017-05-22 12:06:00,2017-05-22 08:05:47,
2017-05-22 12:06:00,2017-05-22 08:06:37,
2017-05-22 12:07:00,2017-05-22 08:07:25,57
2017-05-22 12:08:00,2017-05-22 08:08:13,57
2017-05-22 12:09:00,2017-05-22 08:09:01,57
2017-05-22 12:10:00,2017-05-22 08:09:47,57
2017-05-22 12:10:00,2017-05-22 08:10:37,57
2017-05-22 12:11:00,2017-05-22 08:11:25,57
2017-05-22 12:13:00,2017-05-22 08:13:01,58
2017-05-22 12:13:00,2017-05-22 08:13:49,58
2017-05-22 12:14:00,2017-05-22 08:14:37,58
2017-05-22 12:15:00,2017-05-22 08:15:25,58
2017-05-22 12:16:00,2017-05-22 08:16:13,57
2017-05-22 12:17:00,2017-05-22 08:17:01,56
2017-05-22 12:18:00,2017-05-22 08:17:47,56
2017-05-22 12:18:00,2017-05-22 08:18:37,56
2017-05-22 12:19:00,2017-05-22 08:19:25,57
2017-05-22 12:20:00,2017-05-22 08:20:13,57
2017-05-22 12:21:00,2017-05-22 08:21:01,57
2017-05-22 12:21:00,2017-05-22 08:21:49,57
2017-05-22 12:22:00,2017-05-22 08:22:37,57
2017-05-22 12:23:00,2017-05-22 08:23:25,53
2017-05-22 12:24:00,2017-05-22 08:24:13,53
2017-05-22 12:25:00,2017-05-22 08:25:01,53
2017-05-22 12:26:00,2017-05-22 08:25:47,53
2017-05-22 12:26:00,2017-05-22 08:26:37,53
2017-05-22 12:28:00,2017-05-22 08:28:13,53
2017-05-22 12:29:00,2017-05-22 08:29:01,54
2017-05-22 12:30:00,2017-05-22 08:29:47,54
2017-05-22 12:30:00,2017-05-22 08:30:37,53
2017-05-22 12:31:00,2017-05-22 08:31:25,53
2017-05-22 12:32:00,2017-05-22 08:32:13,54
2017-05-22 12:33:00,2017-05-22 08:33:01,54
2017-05-22 12:33:00,2017-05-22 08:33:49,54
2017-05-22 12:34:00,2017-05-22 08:34:37,54
2017-05-22 12:35:00,2017-05-22 08:35:25,54
2017-05-22 12:36:00,2017-05-22 08:36:13,54
2017-05-22 12:37:00,2017-05-22 08:37:01,54
2017-05-22 12:38:00,2017-05-22 08:37:47,54
2017-05-22 12:38:00,2017-05-22 08:38:37,54
2017-05-22 12:39:00,2017-05-22 08:39:25,54
2017-05-22 12:40:00,2017-05-22 08:40:13,54
2017-05-22 12:41:00,2017-05-22 08:41:01,54
2017-05-22 12:42:00,2017-05-22 08:41:47,54
2017-05-22 12:42:00,2017-05-22 08:42:37,53
2017-05-22 12:43:00,2017-05-22 08:43:25,53
2017-05-22 12:44:00,2017-05-22 08:44:13,53
2017-05-22 12:45:00,2017-05-22 08:45:01,54
2017-05-22 12:45:00,2017-05-22 08:45:49,53
2017-05-22 12:46:00,2017-05-22 08:46:37,53
2017-05-22 12:47:00,2017-05-22 08:47:25,53
2017-05-22 12:48:00,2017-05-22 08:48:13,53
2017-05-22 12:49:00,2017-05-22 08:49:01,52
2017-05-22 12:49:00,2017-05-22 08:49:49,52
2017-05-22 12:50:00,2017-05-22 08:50:37,53
2017-05-22 12:51:00,2017-05-22 08:51:25,53
2017-05-22 12:52:00,2017-05-22 08:52:13,53
2017-05-22 12:53:00,2017-05-22 08:53:01,53
2017-05-22 12:53:00,2017-05-22 08:53:49,53
2017-05-22 12:54:00,2017-05-22 08:54:37,53
2017-05-22 12:55:00,2017-05-22 08:55:25,53
2017-05-22 12:57:00,2017-05-22 08:57:01,53
2017-05-22 12:58:00,2017-05-22 08:57:47,53
2017-05-22 12:58:00,2017-05-22 08:58:37,54
2017-05-22 12:59:00,2017-05-22 08:59:25,54
2017-05-22 13:00:00,2017-05-22 09:00:13,52
2017-05-22 13:01:00,2017-05-22 09:01:49,52
2017-05-22 13:03:00,2017-05-22 09:03:25,51
2017-05-22 13:04:00,2017-05-22 09:04:13,51
2017-05-22 13:05:00,2017-05-22 09:05:01,51
2017-05-22 13:06:00,2017-05-22 09:05:47,51
2017-05-22 13:06:00,2017-05-22 09:06:37,53
2017-05-22 13:07:00,2017-05-22 09:07:25,53
2017-05-22 13:08:00,2017-05-22 09:08:13,53
2017-05-22 13:09:00,2017-05-22 09:09:01,52
2017-05-22 13:09:00,2017-05-22 09:09:49,53
2017-05-22 13:10:00,2017-05-22 09:10:37,53
2017-05-22 13:11:00,2017-05-22 09:11:25,54
2017-05-22 13:12:00,2017-05-22 09:12:13,54
2017-05-22 13:13:00,2017-05-22 09:13:01,53
2017-05-22 13:14:00,2017-05-22 09:13:47,53
2017-05-22 13:14:00,2017-05-22 09:14:37,53
2017-05-22 13:15:00,2017-05-22 09:15:25,53
2017-05-22 13:16:00,2017-05-22 09:16:13,53
2017-05-22 13:17:00,2017-05-22 09:17:01,53
2017-05-22 13:17:00,2017-05-22 09:17:49,53
2017-05-22 13:18:00,2017-05-22 09:18:37,53
2017-05-22 13:19:00,2017-05-22 09:19:25,53
2017-05-22 13:20:00,2017-05-22 09:20:13,53
2017-05-22 13:21:00,2017-05-22 09:21:01,53
2017-05-22 13:21:00,2017-05-22 09:21:49,53
2017-05-22 13:22:00,2017-05-22 09:22:37,54
2017-05-22 13:23:00,2017-05-22 09:23:25,53
2017-05-22 13:24:00,2017-05-22 09:24:13,52
